#Meteo hourly data
#Site, Solcast_site_16.377522_49.101445
#Country, Czechia
#Data Source, Solcast https://solcast.com
#Time step, 1
#Latitude, 49.1014
#Longitude, 16.3775
#Altitude, 212
#Time Zone, 1.0
Year,Month,Day,Hour,Minute,Tamb,Azimuth,Cloudopacity,DewPoint,DHI,DNI,EBH,GHI,Pw,SnowDepth,Pressure,WindDir,WindVel,AlbedoDaily,Zenith
Year,Month,Day,Hour,Minute,[deg C],[degree],[%],[deg C],[W/m2],[W/m2],[W/m2],[W/m2],[cm],[cm],[mbar],[degree],[m/s],[],[degree]
2021,8,22,13,0,23.4,145,57.4,13.4,290,0,0,290,3.14,0.0,979.1,227,2.1,0.16,42
2021,8,22,14,0,23.7,126,41.9,13.5,320,15,9,330,3.09,0.0,978.7,218,1.4,0.16,49
2021,8,22,15,0,24.1,111,39.0,13.5,265,0,0,265,3.12,0.0,978.3,230,1.5,0.16,57
2021,8,22,16,0,23.7,99,60.3,14.2,108,0,0,108,3.18,0.0,978.0,228,1.4,0.16,67
2021,8,22,17,0,22.6,87,62.0,14.8,46,0,0,46,3.22,0.0,977.7,196,1.3,0.16,76
2021,8,22,18,0,20.9,76,70.7,14.6,11,0,0,11,3.3,0.0,977.6,194,1.6,0.16,86
2021,8,22,19,0,19.2,64,93.5,14.9,0,0,0,0,3.41,0.0,978.0,248,1.0,0.16,95
2021,8,22,20,0,18.3,52,97.0,15.4,0,0,0,0,3.44,0.0,978.2,333,1.1,0.16,104
2021,8,22,21,0,17.8,39,96.6,15.6,0,0,0,0,3.43,0.0,978.0,0,0.7,0.16,111
2021,8,22,22,0,17.3,24,97.0,15.7,0,0,0,0,3.53,0.0,978.5,269,1.7,0.16,116
2021,8,22,23,0,16.8,8,97.0,15.6,0,0,0,0,3.57,0.0,979.2,286,3.4,0.16,118
2021,8,23,0,0,16.4,-9,40.4,15.5,0,0,0,0,3.37,0.0,979.0,317,2.6,0.16,118
2021,8,23,1,0,16.4,-25,56.5,15.4,0,0,0,0,3.18,0.0,978.5,317,1.5,0.16,115
2021,8,23,2,0,16.4,-40,97.0,15.0,0,0,0,0,3.1,0.0,978.4,279,2.8,0.16,110
2021,8,23,3,0,16.2,-53,96.9,14.5,0,0,0,0,2.98,0.0,978.5,275,3.8,0.16,103
2021,8,23,4,0,15.7,-66,96.5,13.9,0,0,0,0,2.8,0.0,978.7,277,4.0,0.16,95
2021,8,23,5,0,15.3,-77,76.3,13.4,14,0,0,14,2.53,0.0,978.8,281,3.8,0.16,85
2021,8,23,6,0,15.5,-88,68.9,13.1,52,0,0,52,2.29,0.0,979.0,287,3.9,0.16,76
2021,8,23,7,0,16.3,-100,32.2,12.8,198,97,45,243,2.26,0.0,979.4,282,4.4,0.16,66
2021,8,23,8,0,17.5,-113,18.3,12.5,221,349,185,406,2.29,0.0,979.4,280,5.0,0.16,56
2021,8,23,9,0,18.5,-128,50.7,12.0,315,0,0,315,2.23,0.0,979.2,285,5.2,0.16,48
2021,8,23,10,0,19.7,-147,38.8,11.5,419,38,29,448,2.21,0.0,979.1,287,5.0,0.16,41
2021,8,23,11,0,20.8,-169,34.2,11.0,462,61,48,510,2.21,0.0,978.8,293,4.7,0.16,38
2021,8,23,12,0,21.4,167,35.3,10.3,471,35,27,499,2.18,0.0,978.5,300,4.4,0.16,38
2021,8,23,13,0,21.8,145,24.5,10.0,414,169,126,539,2.23,0.0,978.3,296,3.9,0.16,42
2021,8,23,14,0,21.8,127,36.0,10.2,381,21,14,395,2.35,0.0,978.0,283,3.9,0.16,49
2021,8,23,15,0,21.3,112,37.7,10.6,265,57,27,292,2.43,0.0,977.9,280,4.0,0.16,57
2021,8,23,16,0,20.7,99,3.1,11.2,125,474,183,308,2.51,0.0,978.0,288,3.9,0.16,67
2021,8,23,17,0,19.4,87,2.2,11.9,73,340,83,156,2.58,0.0,978.0,297,3.8,0.16,77
2021,8,23,18,0,17.2,76,33.3,12.4,21,53,7,28,2.63,0.0,978.0,307,3.6,0.16,86
2021,8,23,19,0,15.3,65,69.2,12.7,0,0,0,0,2.7,0.0,978.2,310,3.5,0.16,96
2021,8,23,20,0,14.8,52,82.5,13.0,0,0,0,0,2.76,0.0,978.6,306,3.6,0.16,104
2021,8,23,21,0,14.8,39,80.7,13.2,0,0,0,0,2.77,0.0,978.6,303,3.3,0.16,111
2021,8,23,22,0,14.7,24,77.0,13.3,0,0,0,0,2.77,0.0,978.8,300,2.4,0.16,116
2021,8,23,23,0,14.5,8,71.8,13.5,0,0,0,0,2.78,0.0,978.8,296,1.6,0.16,119
2021,8,24,0,0,14.5,-9,72.1,13.6,0,0,0,0,2.79,0.0,978.5,299,1.1,0.17,119
2021,8,24,1,0,14.6,-25,50.1,13.6,0,0,0,0,2.8,0.0,978.3,310,1.3,0.17,116
2021,8,24,2,0,14.6,-40,41.3,13.5,0,0,0,0,2.79,0.0,978.1,317,2.1,0.17,110
2021,8,24,3,0,14.4,-54,38.0,13.3,0,0,0,0,2.76,0.0,978.0,322,3.1,0.17,103
2021,8,24,4,0,14.3,-66,53.0,13.0,0,0,0,0,2.73,0.0,978.2,324,3.6,0.17,95
2021,8,24,5,0,14.4,-77,53.2,12.9,19,0,0,19,2.7,0.0,978.5,326,3.6,0.17,86
2021,8,24,6,0,15.0,-89,63.8,13.1,55,0,0,55,2.72,0.0,978.9,327,3.7,0.17,76
2021,8,24,7,0,15.2,-100,61.3,13.0,126,0,0,126,2.76,0.0,979.4,331,4.1,0.17,66
2021,8,24,8,0,15.0,-113,56.2,12.6,210,0,0,210,2.74,0.0,979.9,334,4.3,0.17,57
2021,8,24,9,0,15.0,-128,67.1,12.4,202,0,0,202,2.69,0.0,980.2,335,4.2,0.17,48
2021,8,24,10,0,15.6,-147,62.8,12.7,259,0,0,259,2.67,0.0,980.4,347,4.3,0.17,42
2021,8,24,11,0,16.2,-169,67.5,12.9,241,0,0,241,2.68,0.0,980.7,11,4.7,0.17,38
2021,8,24,12,0,15.9,167,76.6,12.4,174,0,0,174,2.66,0.0,981.2,26,5.6,0.17,38
2021,8,24,13,0,15.3,145,63.4,11.7,253,0,0,253,2.62,0.0,981.8,29,5.9,0.17,42
2021,8,24,14,0,15.2,127,52.2,11.1,291,0,0,291,2.59,0.0,982.3,29,6.3,0.17,49
2021,8,24,15,0,15.4,112,52.1,10.7,229,0,0,229,2.55,0.0,982.7,30,6.5,0.17,58
2021,8,24,16,0,15.5,99,49.5,10.9,158,9,3,161,2.51,0.0,983.0,28,5.9,0.17,67
2021,8,24,17,0,15.0,87,43.2,10.8,91,16,5,96,2.43,0.0,983.3,23,5.3,0.17,77
2021,8,24,18,0,13.9,76,50.3,10.1,17,0,0,17,2.31,0.0,983.8,20,5.0,0.17,87
2021,8,24,19,0,12.7,65,38.5,9.4,0,0,0,0,2.07,0.0,984.4,13,4.2,0.17,96
2021,8,24,20,0,11.6,52,21.0,9.2,0,0,0,0,1.76,0.0,984.6,0,3.4,0.17,104
2021,8,24,21,0,10.8,39,0.0,9.0,0,0,0,0,1.48,0.0,984.6,351,2.9,0.17,111
2021,8,24,22,0,10.2,24,0.0,8.6,0,0,0,0,1.3,0.0,984.4,345,2.8,0.17,116
2021,8,24,23,0,9.7,7,0.0,8.0,0,0,0,0,1.22,0.0,984.1,341,2.7,0.17,119
2021,8,25,0,0,9.3,-9,20.2,7.4,0,0,0,0,1.22,0.0,984.0,338,2.7,0.17,119
2021,8,25,1,0,9.1,-26,11.2,7.0,0,0,0,0,1.26,0.0,983.8,338,2.6,0.17,116
2021,8,25,2,0,8.8,-41,0.0,6.7,0,0,0,0,1.32,0.0,983.5,338,2.5,0.17,111
2021,8,25,3,0,8.5,-54,3.8,6.5,0,0,0,0,1.36,0.0,983.2,337,2.5,0.17,103
2021,8,25,4,0,8.3,-66,3.4,6.4,0,0,0,0,1.37,0.0,982.9,340,2.5,0.17,95
2021,8,25,5,0,8.6,-78,5.5,6.5,30,94,10,39,1.36,0.0,982.6,341,2.4,0.17,86
2021,8,25,6,0,10.3,-89,3.8,6.8,70,429,111,182,1.35,0.0,982.6,342,2.2,0.17,76
2021,8,25,7,0,12.6,-101,0.0,7.0,88,661,267,355,1.33,0.0,982.6,349,2.2,0.17,66
2021,8,25,8,0,14.4,-113,0.0,6.8,105,750,410,515,1.3,0.0,982.4,357,2.3,0.17,57
2021,8,25,9,0,15.8,-129,6.6,6.2,198,620,404,602,1.31,0.0,981.9,2,2.6,0.17,49
2021,8,25,10,0,17.0,-147,17.4,5.8,328,383,282,610,1.33,0.0,981.3,3,2.7,0.17,42
2021,8,25,11,0,18.1,-170,14.3,5.5,317,456,357,674,1.37,0.0,980.6,360,2.8,0.17,38
2021,8,25,12,0,18.7,167,29.0,5.3,460,124,97,557,1.38,0.0,979.9,353,3.0,0.17,39
2021,8,25,13,0,19.1,145,29.0,5.4,431,120,89,520,1.39,0.0,979.3,347,3.3,0.17,43
2021,8,25,14,0,19.2,127,23.9,5.6,347,208,133,480,1.44,0.0,978.7,341,3.2,0.17,50
2021,8,25,15,0,19.1,112,9.0,6.0,184,504,266,449,1.5,0.0,978.2,335,3.1,0.17,58
2021,8,25,16,0,18.8,99,3.8,6.9,109,555,208,318,1.57,0.0,977.6,327,2.7,0.17,68
2021,8,25,17,0,17.5,88,0.0,8.1,56,485,110,166,1.63,0.0,977.0,317,2.0,0.17,77
2021,8,25,18,0,15.2,76,18.9,8.2,16,123,13,30,1.61,0.0,976.8,304,1.7,0.17,87
2021,8,25,19,0,13.4,65,0.3,7.7,0,0,0,0,1.54,0.0,976.7,297,1.9,0.17,96
2021,8,25,20,0,12.5,53,0.9,7.7,0,0,0,0,1.47,0.0,976.4,294,1.9,0.17,105
2021,8,25,21,0,11.9,39,0.0,7.6,0,0,0,0,1.5,0.0,976.0,280,1.8,0.17,112
2021,8,25,22,0,11.4,24,0.3,7.6,0,0,0,0,1.66,0.0,975.6,267,1.9,0.17,117
2021,8,25,23,0,11.0,7,13.8,7.7,0,0,0,0,1.88,0.0,975.1,262,1.9,0.17,119
2021,8,26,0,0,10.8,-9,61.5,7.8,0,0,0,0,2.12,0.0,974.3,257,1.9,0.16,119
2021,8,26,1,0,11.0,-26,68.7,7.8,0,0,0,0,2.38,0.0,973.5,254,1.9,0.16,116
2021,8,26,2,0,11.8,-41,80.3,8.0,0,0,0,0,2.53,0.0,972.8,247,1.9,0.16,111
2021,8,26,3,0,12.8,-54,81.8,8.3,0,0,0,0,2.47,0.0,972.3,241,2.2,0.16,104
2021,8,26,4,0,12.7,-66,80.4,8.5,0,0,0,0,2.38,0.0,971.9,238,2.4,0.16,95
2021,8,26,5,0,12.7,-78,79.7,8.8,10,0,0,10,2.37,0.0,971.6,236,2.6,0.16,86
2021,8,26,6,0,13.9,-89,84.0,9.2,24,0,0,24,2.37,0.0,971.4,238,3.3,0.16,76
2021,8,26,7,0,15.4,-101,70.2,9.5,95,0,0,95,2.41,0.0,971.1,246,4.5,0.16,66
2021,8,26,8,0,16.3,-114,81.6,9.7,86,0,0,86,2.47,0.0,970.9,257,5.1,0.16,57
2021,8,26,9,0,15.8,-129,83.5,10.1,99,0,0,99,2.52,0.0,971.0,268,5.1,0.16,49
2021,8,26,10,0,14.4,-148,78.7,10.8,145,0,0,145,2.54,0.0,971.0,273,4.3,0.16,42
2021,8,26,11,0,13.6,-170,76.2,11.3,175,0,0,175,2.49,0.0,971.0,268,3.8,0.16,39
2021,8,26,12,0,13.6,167,71.0,11.3,213,0,0,213,2.32,0.0,971.0,265,4.4,0.16,39
2021,8,26,13,0,14.5,145,41.8,11.3,394,0,0,394,2.09,0.0,970.7,266,4.6,0.16,43
2021,8,26,14,0,15.7,127,58.3,11.1,246,0,0,246,1.98,0.0,970.4,265,4.7,0.16,50
2021,8,26,15,0,16.6,112,55.6,10.7,203,0,0,203,2.0,0.0,970.1,273,4.8,0.16,58
2021,8,26,16,0,16.6,99,31.0,10.7,180,85,27,206,2.04,0.0,970.2,284,4.7,0.16,68
2021,8,26,17,0,15.3,88,4.1,10.8,71,326,75,146,2.06,0.0,970.4,295,4.0,0.16,78
2021,8,26,18,0,13.5,77,60.3,10.3,16,20,3,19,2.09,0.0,970.7,302,3.2,0.16,87
2021,8,26,19,0,12.1,65,37.1,9.9,0,0,0,0,2.08,0.0,971.1,298,2.6,0.16,97
2021,8,26,20,0,11.5,53,4.8,9.6,0,0,0,0,2.05,0.0,971.4,292,2.4,0.16,105
2021,8,26,21,0,10.9,39,42.2,9.4,0,0,0,0,2.05,0.0,971.7,288,2.5,0.16,112
2021,8,26,22,0,10.5,24,67.9,9.2,0,0,0,0,2.08,0.0,972.1,284,2.4,0.16,117
2021,8,26,23,0,10.6,7,88.8,9.2,0,0,0,0,2.12,0.0,972.5,278,2.6,0.16,120
2021,8,27,0,0,10.9,-10,57.2,9.4,0,0,0,0,2.17,0.0,972.7,277,3.4,0.16,120
2021,8,27,1,0,10.7,-26,76.1,9.6,0,0,0,0,2.17,0.0,972.6,284,3.5,0.16,117
2021,8,27,2,0,10.6,-41,94.7,9.5,0,0,0,0,2.12,0.0,972.4,292,2.6,0.16,111
2021,8,27,3,0,10.6,-54,94.9,9.4,0,0,0,0,2.08,0.0,972.2,287,2.3,0.16,104
2021,8,27,4,0,10.6,-67,81.0,9.4,0,0,0,0,2.06,0.0,972.3,282,2.5,0.16,95
2021,8,27,5,0,10.8,-78,65.9,9.4,12,0,0,12,2.01,0.0,972.5,284,2.2,0.16,86
2021,8,27,6,0,11.4,-89,72.5,9.6,48,0,0,48,1.94,0.0,972.7,295,2.1,0.16,76
2021,8,27,7,0,12.2,-101,63.8,9.6,120,0,0,120,1.89,0.0,972.9,309,2.4,0.16,67
2021,8,27,8,0,13.3,-114,52.7,9.4,234,0,0,234,1.87,0.0,973.2,317,2.8,0.16,57
2021,8,27,9,0,14.6,-129,40.3,9.1,367,3,2,370,1.89,0.0,973.6,316,3.1,0.16,49
2021,8,27,10,0,15.6,-148,52.5,8.9,330,6,4,335,1.9,0.0,973.7,307,3.5,0.16,43
2021,8,27,11,0,16.3,-170,42.5,8.6,422,18,14,436,1.88,0.0,973.8,299,3.7,0.16,39
2021,8,27,12,0,16.6,167,46.0,8.2,361,62,48,409,1.84,0.0,973.9,290,3.8,0.16,39
2021,8,27,13,0,16.9,145,58.9,8.1,280,13,9,289,1.82,0.0,973.9,288,3.8,0.16,43
2021,8,27,14,0,17.4,127,11.6,8.0,242,469,294,536,1.85,0.0,973.8,291,3.8,0.16,50
2021,8,27,15,0,17.2,112,21.1,8.1,195,342,188,383,1.89,0.0,973.8,295,4.0,0.16,59
2021,8,27,16,0,16.3,100,48.4,8.8,163,0,0,163,1.9,0.0,974.0,301,3.8,0.16,68
2021,8,27,17,0,15.2,88,28.8,9.2,95,60,10,105,1.93,0.0,974.2,299,2.8,0.16,78
2021,8,27,18,0,13.3,77,48.5,9.1,16,32,4,19,1.99,0.0,974.6,291,2.1,0.16,88
2021,8,27,19,0,11.9,65,52.5,8.8,0,0,0,0,2.03,0.0,975.2,284,1.9,0.16,97
2021,8,27,20,0,11.4,53,46.5,8.7,0,0,0,0,2.04,0.0,975.5,277,1.9,0.16,105
2021,8,27,21,0,10.9,39,44.5,8.6,0,0,0,0,2.04,0.0,975.6,273,2.0,0.16,112
2021,8,27,22,0,10.4,24,45.2,8.4,0,0,0,0,2.02,0.0,975.6,265,1.7,0.16,117
2021,8,27,23,0,10.0,7,51.5,8.3,0,0,0,0,2.02,0.0,975.8,250,1.5,0.16,120
2021,8,28,0,0,9.7,-10,64.1,8.1,0,0,0,0,2.04,0.0,975.9,242,1.4,0.16,120
2021,8,28,1,0,9.6,-26,56.5,8.1,0,0,0,0,2.04,0.0,975.8,238,1.1,0.16,117
2021,8,28,2,0,9.8,-41,42.5,8.2,0,0,0,0,2.04,0.0,975.7,222,1.1,0.16,112
2021,8,28,3,0,9.8,-55,44.9,8.3,0,0,0,0,2.04,0.0,975.7,210,1.4,0.16,104
2021,8,28,4,0,9.5,-67,25.9,8.2,0,0,0,0,2.06,0.0,975.7,222,1.5,0.16,96
2021,8,28,5,0,9.7,-78,49.4,8.3,14,0,0,14,2.1,0.0,975.7,240,1.4,0.16,86
2021,8,28,6,0,10.7,-90,73.4,8.8,43,0,0,43,2.12,0.0,975.8,245,1.1,0.16,77
2021,8,28,7,0,11.5,-101,36.3,9.3,187,61,28,215,2.11,0.0,976.0,239,1.4,0.16,67
2021,8,28,8,0,12.0,-114,32.2,9.6,302,48,24,326,2.11,0.0,976.3,233,1.4,0.16,58
2021,8,28,9,0,12.6,-130,52.3,9.8,280,17,12,292,2.11,0.0,976.4,223,1.0,0.16,49
2021,8,28,10,0,14.2,-148,42.5,9.9,367,50,36,403,2.11,0.0,976.2,217,1.3,0.16,43
2021,8,28,11,0,15.8,-170,59.2,9.8,298,12,9,307,2.1,0.0,975.9,233,1.8,0.16,39
2021,8,28,12,0,16.6,167,31.7,9.6,444,89,69,512,2.05,0.0,975.6,259,2.2,0.16,40
2021,8,28,13,0,17.2,145,59.7,9.0,283,0,0,283,1.99,0.0,975.3,277,2.6,0.16,44
2021,8,28,14,0,17.2,127,44.6,8.8,303,45,27,330,1.98,0.0,975.3,284,2.5,0.16,51
2021,8,28,15,0,16.5,112,48.9,9.2,238,1,0,238,1.95,0.0,975.4,302,2.1,0.16,59
2021,8,28,16,0,16.3,100,63.7,9.4,110,0,0,110,1.9,0.0,975.4,321,2.4,0.16,68
2021,8,28,17,0,15.5,88,40.9,9.4,85,0,0,85,1.89,0.0,975.6,326,2.4,0.16,78
2021,8,28,18,0,13.6,77,53.2,9.0,13,0,0,13,1.87,0.0,975.8,331,2.1,0.16,88
2021,8,28,19,0,12.2,65,47.2,8.3,0,0,0,0,1.84,0.0,976.0,328,1.9,0.16,97
2021,8,28,20,0,11.6,53,46.0,7.8,0,0,0,0,1.83,0.0,976.2,326,1.8,0.16,106
2021,8,28,21,0,11.1,39,52.5,7.4,0,0,0,0,1.84,0.0,976.3,335,1.7,0.16,113
2021,8,28,22,0,11.1,24,42.9,7.3,0,0,0,0,1.85,0.0,976.3,337,1.7,0.16,118
2021,8,28,23,0,11.5,7,43.2,7.3,0,0,0,0,1.85,0.0,976.2,328,1.6,0.16,120
2021,8,29,0,0,11.8,-10,48.3,7.3,0,0,0,0,1.84,0.0,976.1,320,1.5,0.16,120
2021,8,29,1,0,11.6,-26,56.1,7.3,0,0,0,0,1.82,0.0,975.8,316,1.5,0.16,117
2021,8,29,2,0,11.2,-41,59.6,7.3,0,0,0,0,1.81,0.0,975.7,312,1.7,0.16,112
2021,8,29,3,0,11.1,-55,61.4,7.4,0,0,0,0,1.81,0.0,975.5,316,2.0,0.16,104
2021,8,29,4,0,10.9,-67,76.4,7.4,0,0,0,0,1.79,0.0,975.3,319,2.1,0.16,96
2021,8,29,5,0,11.1,-79,74.9,7.6,9,0,0,9,1.78,0.0,975.1,317,2.0,0.16,87
2021,8,29,6,0,11.9,-90,74.3,8.2,42,0,0,42,1.8,0.0,975.1,320,2.0,0.16,77
2021,8,29,7,0,13.2,-102,64.4,8.8,118,0,0,118,1.83,0.0,975.2,333,2.2,0.16,67
2021,8,29,8,0,14.4,-115,58.1,9.0,203,0,0,203,1.84,0.0,975.2,343,2.5,0.16,58
2021,8,29,9,0,15.3,-130,56.7,9.1,268,0,0,268,1.84,0.0,975.1,346,2.7,0.16,50
2021,8,29,10,0,16.5,-149,44.5,8.9,393,0,0,393,1.83,0.0,974.8,338,3.0,0.16,43
2021,8,29,11,0,17.8,-170,62.6,8.4,282,0,0,282,1.83,0.0,974.5,333,3.2,0.16,40
2021,8,29,12,0,18.7,167,67.6,8.1,242,0,0,242,1.86,0.0,974.2,338,3.2,0.16,40
2021,8,29,13,0,19.0,145,53.0,8.1,324,0,0,324,1.9,0.0,974.0,352,2.8,0.16,44
2021,8,29,14,0,19.0,128,38.1,8.0,353,22,14,367,1.94,0.0,973.8,3,2.7,0.16,51
2021,8,29,15,0,18.7,113,55.7,8.1,200,0,0,200,1.98,0.0,973.7,9,2.7,0.16,59
2021,8,29,16,0,17.9,100,56.0,9.1,131,0,0,131,2.0,0.0,973.7,14,2.4,0.16,69
2021,8,29,17,0,16.4,88,40.7,9.9,63,51,7,70,2.01,0.0,973.7,16,1.9,0.16,79
2021,8,29,18,0,14.5,77,46.6,9.7,12,18,2,14,2.04,0.0,973.9,4,1.7,0.16,88
2021,8,29,19,0,13.3,66,58.1,9.4,0,0,0,0,2.06,0.0,974.4,353,1.5,0.16,98
2021,8,29,20,0,12.6,53,72.8,9.2,0,0,0,0,2.04,0.0,974.7,346,1.4,0.16,106
2021,8,29,21,0,11.8,39,58.4,9.0,0,0,0,0,2.01,0.0,974.7,339,1.5,0.16,113
2021,8,29,22,0,11.2,24,24.4,8.7,0,0,0,0,1.98,0.0,974.7,332,1.5,0.16,118
2021,8,29,23,0,10.7,7,2.7,8.4,0,0,0,0,1.95,0.0,974.6,325,1.3,0.16,121
2021,8,30,0,0,10.4,-10,22.4,8.3,0,0,0,0,1.96,0.0,974.5,318,1.4,0.16,121
2021,8,30,1,0,10.2,-27,21.4,8.2,0,0,0,0,1.98,0.0,974.2,319,1.6,0.16,118
2021,8,30,2,0,9.9,-42,24.6,8.2,0,0,0,0,1.98,0.0,974.1,331,1.7,0.16,112
2021,8,30,3,0,9.7,-55,54.7,8.1,0,0,0,0,1.97,0.0,974.0,328,1.8,0.16,105
2021,8,30,4,0,9.6,-68,52.2,8.0,0,0,0,0,1.93,0.0,973.8,317,1.8,0.16,96
2021,8,30,5,0,9.9,-79,67.5,8.2,14,0,0,14,1.91,0.0,973.9,308,1.6,0.16,87
2021,8,30,6,0,11.2,-90,14.5,8.7,83,209,56,139,1.91,0.0,974.1,309,1.3,0.16,77
2021,8,30,7,0,13.2,-102,0.2,9.2,105,547,212,317,1.94,0.0,974.4,326,1.4,0.16,67
2021,8,30,8,0,15.0,-115,0.3,9.5,132,642,340,472,1.95,0.0,974.6,327,1.7,0.16,58
2021,8,30,9,0,16.6,-130,9.9,9.4,233,487,307,539,1.95,0.0,974.7,330,1.7,0.16,50
2021,8,30,10,0,18.1,-149,29.5,9.2,382,151,111,493,1.97,0.0,974.5,335,1.6,0.16,44
2021,8,30,11,0,19.2,-170,38.1,8.9,438,28,21,460,1.96,0.0,974.1,315,1.4,0.16,40
2021,8,30,12,0,19.8,167,38.5,8.5,454,1,1,455,1.97,0.0,973.9,291,1.7,0.16,40
2021,8,30,13,0,20.0,146,27.7,8.3,416,115,80,496,2.0,0.0,973.8,289,2.2,0.16,44
2021,8,30,14,0,19.5,128,31.1,8.6,300,172,112,412,2.05,0.0,973.8,306,2.0,0.16,51
2021,8,30,15,0,18.6,113,63.4,9.4,164,0,0,164,2.09,0.0,974.0,342,1.9,0.16,60
2021,8,30,16,0,17.7,100,50.3,10.0,142,0,0,142,2.13,0.0,974.2,15,1.9,0.16,69
2021,8,30,17,0,16.3,89,37.9,10.3,80,0,0,80,2.13,0.0,974.3,29,1.0,0.16,79
2021,8,30,18,0,14.7,77,48.6,9.9,11,0,0,11,2.14,0.0,974.6,300,0.4,0.16,89
2021,8,30,19,0,13.5,66,60.2,9.5,0,0,0,0,2.17,0.0,975.2,271,1.1,0.16,98
2021,8,30,20,0,12.8,53,71.5,9.6,0,0,0,0,2.2,0.0,975.6,268,1.8,0.16,106
2021,8,30,21,0,12.2,39,76.4,9.7,0,0,0,0,2.22,0.0,975.8,273,2.1,0.16,113
2021,8,30,22,0,11.7,24,71.8,9.6,0,0,0,0,2.22,0.0,975.9,277,2.2,0.16,119
2021,8,30,23,0,11.4,7,49.0,9.7,0,0,0,0,2.32,0.0,975.9,279,2.5,0.16,121
2021,8,31,0,0,11.6,-10,56.5,10.3,0,0,0,0,2.41,0.0,975.7,276,2.6,0.15,121
2021,8,31,1,0,12.0,-27,35.6,10.8,0,0,0,0,2.39,0.0,975.4,273,2.6,0.15,118
2021,8,31,2,0,12.3,-42,47.7,10.9,0,0,0,0,2.34,0.0,975.2,276,3.1,0.15,112
2021,8,31,3,0,12.5,-56,47.9,11.0,0,0,0,0,2.31,0.0,974.9,281,3.4,0.15,105
2021,8,31,4,0,12.6,-68,77.1,11.1,0,0,0,0,2.34,0.0,974.7,286,3.8,0.15,96
2021,8,31,5,0,12.9,-79,84.4,11.2,7,0,0,7,2.43,0.0,974.8,287,4.3,0.15,87
2021,8,31,6,0,13.4,-91,70.5,11.6,42,0,0,42,2.56,0.0,974.9,291,4.8,0.15,77
2021,8,31,7,0,13.7,-102,88.5,12.0,36,0,0,36,2.63,0.0,974.9,294,5.2,0.15,68
2021,8,31,8,0,13.7,-115,80.1,12.2,96,0,0,96,2.63,0.0,975.2,298,5.5,0.15,58
2021,8,31,9,0,13.8,-131,80.8,12.2,114,0,0,114,2.6,0.0,975.8,307,5.8,0.15,50
2021,8,31,10,0,14.1,-149,64.1,12.2,252,0,0,252,2.55,0.0,976.3,311,6.1,0.15,44
2021,8,31,11,0,15.2,-171,48.7,12.2,380,0,0,380,2.46,0.0,976.5,313,6.6,0.15,40
2021,8,31,12,0,16.5,167,43.8,12.3,409,6,5,414,2.42,0.0,976.7,315,7.5,0.15,41
2021,8,31,13,0,16.3,146,60.3,12.2,270,0,0,270,2.45,0.0,976.8,313,7.8,0.15,45
2021,8,31,14,0,15.7,128,54.2,12.1,266,0,0,266,2.49,0.0,977.0,312,7.5,0.15,52
2021,8,31,15,0,15.6,113,64.3,12.1,158,0,0,158,2.5,0.0,977.2,313,7.5,0.15,60
2021,8,31,16,0,15.3,100,52.5,12.0,135,0,0,135,2.56,0.0,977.4,313,7.3,0.15,69
2021,8,31,17,0,14.7,89,50.4,11.8,61,0,0,61,2.63,0.0,977.6,316,7.0,0.15,79
2021,8,31,18,0,14.3,77,55.3,11.6,11,0,0,11,2.63,0.0,978.0,316,7.0,0.15,89
2021,8,31,19,0,14.2,66,75.2,11.5,0,0,0,0,2.64,0.0,978.5,315,7.1,0.15,98
2021,8,31,20,0,14.3,53,62.6,11.5,0,0,0,0,2.6,0.0,978.9,316,7.4,0.15,107
2021,8,31,21,0,14.4,40,68.0,11.1,0,0,0,0,2.54,0.0,979.3,318,7.4,0.15,114
2021,8,31,22,0,14.1,24,59.6,10.7,0,0,0,0,2.42,0.0,979.8,319,7.0,0.15,119
2021,8,31,23,0,13.4,7,94.0,10.1,0,0,0,0,2.21,0.0,980.1,318,6.5,0.16,122
2021,9,1,0,0,12.6,-10,87.9,9.6,0,0,0,0,2.01,0.0,980.2,317,6.3,0.17,121
2021,9,1,1,0,12.0,-27,76.1,9.3,0,0,0,0,1.94,0.0,980.5,317,6.3,0.17,118
2021,9,1,2,0,11.7,-42,64.3,9.2,0,0,0,0,1.92,0.0,980.8,317,6.1,0.17,113
2021,9,1,3,0,11.8,-56,77.1,9.2,0,0,0,0,1.85,0.0,980.9,317,5.9,0.17,105
2021,9,1,4,0,11.7,-68,54.3,9.0,0,0,0,0,1.74,0.0,981.1,319,5.9,0.17,97
2021,9,1,5,0,11.6,-80,45.9,8.7,18,15,2,20,1.58,0.0,981.6,322,6.1,0.17,87
2021,9,1,6,0,12.2,-91,7.7,8.5,75,290,72,147,1.45,0.0,982.2,327,6.2,0.17,77
2021,9,1,7,0,13.5,-103,0.0,8.7,90,614,234,324,1.35,0.0,982.6,329,6.2,0.17,68
2021,9,1,8,0,14.8,-116,1.3,8.7,118,694,361,479,1.35,0.0,983.1,331,6.5,0.17,59
2021,9,1,9,0,16.4,-131,11.1,8.4,235,496,313,548,1.5,0.0,983.4,336,6.7,0.17,50
2021,9,1,10,0,17.9,-149,39.6,8.3,365,86,62,427,1.63,0.0,983.5,340,6.5,0.17,44
